ChEBI_ID,Synonyms
CHEBI:35175,sulphate salts
CHEBI:35175,sulfates
CHEBI:35175,sulphates
CHEBI:35175,sulfate salts
CHEBI:33365,platinum group metals
CHEBI:33365,pgm
CHEBI:33365,platinoid
CHEBI:33365,platinum group metal
CHEBI:33365,platinum metals
CHEBI:33365,platinoide
CHEBI:33365,platinmetalle
CHEBI:33738,[fe2s2](+)
CHEBI:33738,[fe2(mu-s)2](+)
CHEBI:33738,[2fe-2s](1+)
CHEBI:32820,"(2s,3r)-2-amino-3-hydroxybutanoate"
CHEBI:32820,l-threonine anion
CHEBI:133673,glyphosate
CHEBI:22251,adenosine bisphosphates
CHEBI:32508,glycine anion
CHEBI:32508,aminoacetate
CHEBI:32508,h2n-ch2-coo(-)
CHEBI:32508,gly(-)
CHEBI:33892,iron coordination entities
CHEBI:33892,iron coordination compounds
CHEBI:86328,antifungal agrochemicals
CHEBI:86328,antifungal agrichemicals
CHEBI:86328,antifungal agrichemical
CHEBI:86328,anti-fungal agrichemicals
CHEBI:86328,anti-fungal agrichemical
CHEBI:86328,agrichemical fungicide
CHEBI:86328,agrochemical fungicides
CHEBI:86328,anti-fungal agrochemical
CHEBI:86328,agrochemical fungicide
CHEBI:86328,anti-fungal agrochemicals
CHEBI:86328,agrichemical fungicides
CHEBI:26764,hormones steroides
CHEBI:26764,steroidhormone
CHEBI:26764,hormone steroide
CHEBI:26764,hormona esteroide
CHEBI:26764,steroid hormones
CHEBI:26764,steroidhormon
CHEBI:26764,hormonas esteroideas
CHEBI:32638,(1r)-1-carboxy-3-(methylsulfanyl)propan-1-aminium
CHEBI:32638,d-methionine cation
CHEBI:22632,arsenic molecular entities
CHEBI:22632,arsenic compounds
CHEBI:76870,"oxidoreductase acting on donor heme group, oxygen as acceptor (ec 1.9.3.*) inhibitor"
CHEBI:76870,ec 1.9.3.* inhibitors
CHEBI:76870,ec 1.9.3.* inhibitor
CHEBI:76870,"oxidoreductase acting on donor heme group, oxygen as acceptor (ec 1.9.3.*) inhibitors"
CHEBI:76870,"ec 1.9.3.* (oxidoreductase acting on donor heme group, oxygen as acceptor) inhibitors"
CHEBI:30488,h3s(+)
CHEBI:30488,sulphonium
CHEBI:30488,h3s+
CHEBI:30488,[sh3](+)
CHEBI:102484,"5-(p-aminobenzenesulfonamido)-3,4-dimethylisoxazole"
CHEBI:102484,sulphafurazole
CHEBI:102484,"n(1)-(3,4-dimethyl-5-isoxazolyl)sulfanilamide"
CHEBI:102484,"4-amino-n-(3,4-dimethyl-5-isoxazolyl)benzenesulfonamide"
CHEBI:102484,sulfisoxasole
CHEBI:102484,"3,4-dimethylisoxazole-5-sulphanilamide"
CHEBI:102484,"n'-(3,4)dimethylisoxazol-5-yl-sulphanilamide"
CHEBI:102484,sulphadimethylisoxazole
CHEBI:102484,"n(1)-(3,4-dimethyl-5-isoxazolyl)sulphanilamide"
CHEBI:102484,sulphisoxazol
CHEBI:102484,"3,4-dimethyl-5-sulphanilamidoisoxazole"
CHEBI:102484,"3,4-dimethylisoxazole-5-sulfanilamide"
CHEBI:102484,"4-amino-n-(3,4-dimethyl-5-isoxazolyl)benzenesulphonamide"
CHEBI:102484,"3,4-dimethyl-5-sulphonamidoisoxazole"
CHEBI:102484,"3,4-dimethyl-5-sulfonamidoisoxazole"
CHEBI:102484,"3,4-dimethyl-5-sulfanilamidoisoxazole"
CHEBI:102484,sulfafurazole
CHEBI:102484,sulfaisoxazole
CHEBI:102484,sulfadimethylisoxazole
CHEBI:102484,sulfafurazolum
CHEBI:102484,"5-(4-aminophenylsulfonamido)-3,4-dimethylisoxazole"
CHEBI:102484,"5-sulphanilamido-3,4-dimethyl-isoxazole"
CHEBI:102484,sulfafurazol
CHEBI:102484,sulfofurazole
CHEBI:102484,"5-(p-aminobenzenesulphonamido)-3,4-dimethylisoxazole"
CHEBI:102484,sulphaisoxazole
CHEBI:102484,"5-sulfanilamido-3,4-dimethylisoxazole"
CHEBI:102484,sulfasoxazole
CHEBI:102484,sulphafurazol
CHEBI:102484,sulphofurazole
CHEBI:102484,sulfisonazole
CHEBI:102484,sulfisoxazol
CHEBI:35693,dicarboxylic acid anions
CHEBI:24527,wildkrautbekaempfungsmittel
CHEBI:24527,herbicides
CHEBI:24527,unkrautbekaempfungsmittel
CHEBI:24527,herbizid
CHEBI:24527,unkrautvertilgungsmittel
CHEBI:35469,antidepressants
CHEBI:35469,thymoleptics
CHEBI:35469,antidepressant drugs
CHEBI:35469,thymoanaleptics
CHEBI:35469,thymoleptic drugs
CHEBI:37622,primary carboxamide
CHEBI:37622,carboxamides
CHEBI:48873,anticholinergiques
CHEBI:48873,cholinergic-blocking agents
CHEBI:48873,anticholinergic agents
CHEBI:48873,acetylcholine antagonists
CHEBI:48873,anticholinergika
CHEBI:48873,agentes anticolinergicos
CHEBI:48873,anticholinergics
CHEBI:48873,anticholinergikum
CHEBI:48873,anticolinergicos
CHEBI:48873,acetylcholine receptor antagonist
CHEBI:48873,agente anticolinergico
CHEBI:48873,agent anticholinergique
CHEBI:35573,organic mancude parents
CHEBI:35573,organic mancude-ring parents
CHEBI:73693,ketone bodies
CHEBI:26512,quinolinemonocarboxylic acids
CHEBI:16072,"2,5-pyrroledione"
CHEBI:16072,maleic imide
CHEBI:16183,methan
CHEBI:16183,ch4
CHEBI:16183,methyl hydride
CHEBI:16183,metano
CHEBI:16183,marsh gas
CHEBI:77450,a monoamide of a dicarboxylate
CHEBI:76243,ferrous ammonium sulphate
CHEBI:76243,diammonium iron sulfate
CHEBI:76243,ammonium iron sulfate
CHEBI:76243,ammonium ferrous sulfate
CHEBI:76243,ferrous ammonium sulfate
CHEBI:76243,ammonium iron sulfate (2:2:1)
CHEBI:76243,mohr's salt
CHEBI:76243,diammonium ferrous sulfate
CHEBI:76243,ferrous diammonium disulfate
CHEBI:76243,ammonium iron(ii) sulfate
CHEBI:27869,chloracetic acid
CHEBI:27869,2-chloro-acetic acid
CHEBI:27869,caa
CHEBI:27869,2-chloroacetic acid
CHEBI:27869,alpha-chloro-acetic acid
CHEBI:27869,2-chloro-ethanoic acid
CHEBI:27869,acide chloracetique
CHEBI:27869,chloroethanoic acid
CHEBI:27869,monochloressigsaeure
CHEBI:27869,monochloroacetic acid
CHEBI:27869,acide monochloracetique
CHEBI:27869,monochloroethanoic acid
CHEBI:27869,acide chloroacetique
CHEBI:25430,monoatomic polycations
CHEBI:25430,multivalent inorganic cations
CHEBI:15858,br-
CHEBI:15858,bromide ion
CHEBI:15858,br(-)
CHEBI:15858,bromine anion
CHEBI:38631,aminoalkylindoles
CHEBI:17126,"d,l-carnitine"
CHEBI:23523,cytidine phosphates
CHEBI:100241,ciprofloxacinum
CHEBI:100241,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid
CHEBI:100241,"1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-yl-1,4-dihydro-quinoline-3-carboxylic acid"
CHEBI:100241,ciprofloxacine
CHEBI:100241,"1-cyclopropyl-6-fluoro-1,4-dihydro-4-oxo-7-(1-piperazinyl)-3-quinolinecarboxylic acid"
CHEBI:100241,"1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-yl-1,4-dihydroquinoline-3-carboxylic acid"
CHEBI:100241,ciprofloxacino
CHEBI:100241,"1-cyclopropyl-6-fluoro-4-oxo-7-(piperazin-1-yl)-1,4-dihydroquinoline-3-carboxylic acid"
CHEBI:100241,"1-cyclopropyl-6-fluoro-7-hexahydro-1-pyrazinyl-4-oxo-1,4-dihydro-3-quinolinecarboxylic acid"
CHEBI:100241,"1-cyclopropyl-6-fluoro-7-(4-methyl-piperazin-1-yl)-4-oxo-1,4-dihydro-quinoline-3-carboxylic acid"
CHEBI:25646,caprylate
CHEBI:25646,n-octanoate
CHEBI:25646,n-octylate
CHEBI:25646,n-octoate
CHEBI:25646,1-heptanecarboxylate
CHEBI:25646,n-caprylate
CHEBI:25646,octylate
CHEBI:25646,ch3-[ch2]6-coo(-)
CHEBI:25646,caprilate
CHEBI:25646,"octanoic acid, ion(1-)"
CHEBI:76761,glycosylase inhibitors
CHEBI:76761,ec 3.2.* inhibitors
CHEBI:76761,ec 3.2.* (glycosylase) inhibitors
CHEBI:76761,glycosylase (ec 3.2.*) inhibitor
CHEBI:76761,glycosylase (ec 3.2.*) inhibitors
CHEBI:76761,glycosylase inhibitor
CHEBI:76761,ec 3.2.* inhibitor
CHEBI:61908,endothelium-derived relaxation factor-forming enzyme inhibitor
CHEBI:61908,nitric oxide synthase (ec 1.14.13.39) inhibitors
CHEBI:61908,endothelium-derived relaxing factor synthase inhibitor
CHEBI:61908,nitric oxide synthase inhibitors
CHEBI:61908,nadph-diaphorase inhibitors
CHEBI:61908,nitric oxide synthetase inhibitors
CHEBI:61908,ec 1.14.13.39 (nitric oxide synthase) inhibitors
CHEBI:61908,nitric oxide synthase inhibitor
CHEBI:61908,ec 1.14.13.39 inhibitor
CHEBI:61908,ec 1.14.13.39 inhibitors
CHEBI:61908,nadph-diaphorase inhibitor
CHEBI:61908,nitric oxide synthetase inhibitor
CHEBI:61908,endothelium-derived relaxation factor-forming enzyme inhibitors
CHEBI:61908,endothelium-derived relaxing factor synthase inhibitors
CHEBI:61908,no synthase inhibitor
CHEBI:61908,no synthase inhibitors
CHEBI:61908,nitric-oxide synthetase inhibitor
CHEBI:61908,nitric oxide synthase (ec 1.14.13.39) inhibitor
CHEBI:61908,nitric-oxide synthetase inhibitors
CHEBI:49870,trihydroxyantimonite(iii)
CHEBI:49870,h3sbo3
CHEBI:49870,[sb(oh)3]
CHEBI:49870,stiborous acid
CHEBI:51689,enones
CHEBI:29256,merkaptan
CHEBI:29256,mercaptan
CHEBI:29256,a thiol
CHEBI:29256,rsh
CHEBI:29256,mercaptans
CHEBI:29256,thiols
CHEBI:36655,glyoxylat
CHEBI:32666,(1s)-4-amino-1-carboxy-4-oxobutan-1-aminium
CHEBI:32666,l-glutamine cation
CHEBI:76736,ec 1.9.* (oxidoreductase acting on a heme group of donors) inhibitor
CHEBI:76736,ec 1.9.* inhibitors
CHEBI:76736,ec 1.9.* inhibitor
CHEBI:76736,oxidoreductase acting on a heme group of donors (ec 1.9.*) inhibitors
CHEBI:76736,ec 1.9.* (oxidoreductase acting on donor heme group) inhibitors
CHEBI:76736,oxidoreductase acting on a heme group of donors (ec 1.9.*) inhibitor
CHEBI:76736,ec 1.9.* (oxidoreductase acting on a heme group of donors) inhibitors
CHEBI:33285,organoelement compounds
CHEBI:33285,heteroorganic entities
CHEBI:15428,gly
CHEBI:15428,glyzin
CHEBI:15428,leimzucker
CHEBI:15428,aminoethanoic acid
CHEBI:15428,glykokoll
CHEBI:15428,aminoessigsaeure
CHEBI:15428,glycin
CHEBI:15428,glycocoll
CHEBI:15428,hgly
CHEBI:15428,aminoacetic acid
CHEBI:15428,h2n-ch2-cooh
CHEBI:15428,g
CHEBI:32954,"acetic acid, sodium salt"
CHEBI:32954,natriumazetat
CHEBI:32954,sodium acetate anhydrous
CHEBI:32954,anhydrous sodium acetate
CHEBI:50047,organic amino compounds
CHEBI:33721,carbohydrate acid anions
CHEBI:25357,mitomycins
CHEBI:87114,antibiotic fungicides
CHEBI:32822,l-threonine cation
CHEBI:32822,"(1s,2r)-1-carboxy-2-hydroxypropan-1-aminium"
CHEBI:17012,o-sialic acid
CHEBI:17012,acido aceneuramico
CHEBI:17012,"5-acetamido-3,5-dideoxy-d-glycero-d-galacto-2-nonulosonic acid"
CHEBI:17012,acidium aceneuramicum
CHEBI:17012,acide aceneuramique
CHEBI:17012,neu5ac
CHEBI:17012,neuac
CHEBI:17012,aceneuramic acid
CHEBI:17012,"wurcs=2.0/1,1,0/[aad21122h-2x_2-6_5*ncc/3=o]/1/"
CHEBI:18012,(2e)-2-butenedioic acid
CHEBI:18012,(e)-2-butenedioic acid
CHEBI:18012,trans-butenedioic acid
CHEBI:18012,fumarsaeure
CHEBI:18012,"trans-1,2-ethylenedicarboxylic acid"
CHEBI:18012,trans-but-2-enedioic acid
CHEBI:18012,e297
CHEBI:18012,"trans-ethene-1,2-dioic acid"
CHEBI:47901,alkanesulfonic acids
CHEBI:47901,alkylsulfonic acids
CHEBI:27314,wasserloesliche vitamine
CHEBI:27314,water-soluble vitamin
CHEBI:27314,water-soluble vitamins
CHEBI:25224,methylsulfonate
CHEBI:24127,fungicides
CHEBI:7916,"n-(2,4-dihydroxy-3,3-dimethylbutanoyl)-beta-alanine"
CHEBI:15588,(r)-malate
CHEBI:15588,d-malate
CHEBI:33241,oxoacid derivatives
CHEBI:55323,antidiarrhoeals
CHEBI:55323,antidiarrheal drugs
CHEBI:55323,antiperistaltic drugs
CHEBI:55323,antiperistaltic agents
CHEBI:55323,antidiarrheal agents
CHEBI:55323,antiperistaltic
CHEBI:55323,antidiarrhoeal agent
CHEBI:55323,antidiarrheals
CHEBI:55323,antidiarrhoeal drugs
CHEBI:55323,antiperistaltic drug
CHEBI:55323,antiperistaltics
CHEBI:55323,antidiarrheal agent
CHEBI:55323,antiperistaltic agent
CHEBI:55323,antidiarrhoeal agents
CHEBI:55323,antidiarrheal
CHEBI:55323,antidiarrhoeal
CHEBI:55323,antidiarrheal drug
CHEBI:76834,non-methyl-alkyl or aryl transferase (ec 2.5.*) inhibitors
CHEBI:76834,ec 2.5.* (non-methyl-alkyl or aryl transferase) inhibitors
CHEBI:76834,non-methyl-alkyl or aryl transferase (ec 2.5.*) inhibitor
CHEBI:76834,ec 2.5.* inhibitor
CHEBI:76834,ec 2.5.* inhibitors
CHEBI:25155,manganese cations
CHEBI:24834,inorganic anions
CHEBI:134179,vocs
CHEBI:134179,voc
CHEBI:134179,volatile organic compounds
CHEBI:29258,h2po3(-)
CHEBI:29258,[po(oh)2] (-)
CHEBI:29258,dihydrogen phosphite
CHEBI:16610,"n-(3-aminopropyl)-1,4-butane-diamine"
CHEBI:16610,"4-azaoctane-1,8-diamine"
CHEBI:16610,"1,5,10-triazadecane"
CHEBI:16610,4-azaoctamethylenediamine
CHEBI:16610,spermidin
CHEBI:32689,(2r)-2-ammonio-5-guanidiniopentanoate
CHEBI:32689,d-arginine monocation
CHEBI:32689,d-arginine
CHEBI:13941,carbamate ion
CHEBI:13941,carbamat
CHEBI:13941,karbamat
CHEBI:13941,"carbamic acid, ion(1-)"
CHEBI:33261,organosulfur compounds
CHEBI:18283,trehalose 6-phosphate
CHEBI:18283,alpha-d-glucopyranosyl alpha-d-glucopyranoside 6-(dihydrogen phosphate)
CHEBI:18283,"alpha,alpha'-trehalose 6-phosphate"
CHEBI:33562,f-block elements
CHEBI:33562,f-block element
CHEBI:33504,alkali metal cations
CHEBI:33836,benzenoid compound
CHEBI:33836,benzenoid aromatic compounds
CHEBI:22483,amino oligosaccharides
CHEBI:25883,pentahydroxyflavones
CHEBI:60027,kunststoff
CHEBI:36262,molybdenum oxoanions
CHEBI:58001,an aliphatic amine
CHEBI:58001,primary aliphatic ammonium ions
CHEBI:58001,primary aliphatic ammonium cation
CHEBI:58001,primary aliphatic ammonium cations
CHEBI:51057,3-phenyl propionate
CHEBI:51057,3-phenylpropanoate
CHEBI:17568,"2,4-dioxopyrimidine"
CHEBI:17568,u
CHEBI:17568,urazil
CHEBI:17568,ura
CHEBI:17568,"2,4-pyrimidinedione"
CHEBI:17568,"2,4(1h,3h)-pyrimidinedione"
CHEBI:27153,monoatomic trications
CHEBI:27153,trivalent inorganic cations
CHEBI:29202,hn=c=o
CHEBI:29202,methenamide
CHEBI:29202,isozyansaeure
CHEBI:29202,isocyansaeure
CHEBI:29202,ica
CHEBI:29202,isocyanate
CHEBI:29202,carbimide
CHEBI:29202,hnco
CHEBI:29202,[c(nh)o]
CHEBI:29202,hydrogen isocyanate
CHEBI:29202,oxidoazanediidocarbon
CHEBI:16761,h3adp
CHEBI:16761,adenosine 5'-diphosphate
CHEBI:16761,adenosine-5'-diphosphate
CHEBI:16761,5'-adenylphosphoric acid
CHEBI:50114,estrogens
CHEBI:50114,oestrogens
CHEBI:50114,estrogenes hormon
CHEBI:50114,oestrogene
CHEBI:50114,estrogene
CHEBI:50114,oestrogen
CHEBI:50114,oestrogenes
CHEBI:50114,estrogeno
CHEBI:50114,estrogenos
CHEBI:50114,estrogenes
CHEBI:17258,purine base
CHEBI:17258,purine
CHEBI:35282,sulfonium betaines
CHEBI:32627,leu(-)
CHEBI:32627,2-amino-4-methylpentanoate
CHEBI:32627,leucine anion
CHEBI:133341,choline hydrochloride
CHEBI:133341,chloride de choline
CHEBI:133341,"2-hydroxy-n,n,n,-trimethylethanaminium chloride"
CHEBI:133341,biocoline
CHEBI:133341,cloruro de colina
CHEBI:133341,biocolina
CHEBI:133341,choline chlorhydrate
CHEBI:133341,(2-hydroxyethyl)trimethylammonium chloride
CHEBI:133341,(beta-hydroxyethyl)trimethylammonium chloride
CHEBI:133341,bilineurin chloride
CHEBI:133341,cholini chloridum
CHEBI:133341,hepacholine
CHEBI:133341,chlorure de choline
CHEBI:133341,lipotril
CHEBI:133341,trimethyl(2-hydroxyethyl)ammonium chloride
CHEBI:133341,luridin chloride
CHEBI:133341,paresan
CHEBI:133341,cholinium chloride
CHEBI:50910,nerve poisons
CHEBI:50910,neurotoxins
CHEBI:50910,neurotoxicant
CHEBI:50910,neurotoxic agents
CHEBI:50910,neurotoxic agent
CHEBI:50910,nerve poison
CHEBI:50910,agente neurotoxico
CHEBI:35344,21-hydroxysteroid
CHEBI:35344,21-hydroxy steroids
CHEBI:35344,21-hydroxysteroids
CHEBI:33425,halogen oxoacids
CHEBI:15351,s-acetyl-coa
CHEBI:15351,s-acetyl-coenzyme a
CHEBI:15351,accoa
CHEBI:15351,acetyl coenzyme a
CHEBI:17334,penicillins
CHEBI:17026,corpus luteum hormone
CHEBI:17026,17alpha-progesterone
CHEBI:17026,"4-pregnene-3,20-dione"
CHEBI:17026,agolutin
CHEBI:17026,akrolutin
CHEBI:17026,gelbkoerperhormon
CHEBI:17026,luteohormone
CHEBI:17026,progesteron
CHEBI:17026,"(s)-pregn-4-en-3,20-dione"
CHEBI:17026,(s)-progesterone
CHEBI:17026,crinone
CHEBI:17026,"delta(4)-pregnene-3,20-dione"
CHEBI:17026,"(s)-4-pregnene-3,20-dione"
CHEBI:15784,2-acetamido-2-deoxy-6-o-phosphono-d-glucopyranose
CHEBI:63056,zinc cations
CHEBI:76837,ec 1.13.11.* (oxidoreductase acting on single donors and incorporating 2 atoms of oxygen) inhibitors
CHEBI:76837,oxidoreductase acting on single donors and incorporating 2 atoms of oxygen (ec 1.13.11.*) inhibitors
CHEBI:76837,ec 1.13.11.* (oxidoreductase acting on single donors and incorporating 2 atoms of oxygen) inhibitor
CHEBI:76837,oxidoreductase acting on single donors and incorporating 2 atoms of oxygen (ec 1.13.11.*) inhibitor
CHEBI:76837,ec 1.13.11.* (oxidoreductase acting on single donors and incorporating 2 o atoms) inhibitors
CHEBI:76837,ec 1.13.11.* inhibitors
CHEBI:76837,ec 1.13.11.* inhibitor
CHEBI:37021,purine ribonucleoside 5'-monophosphates
CHEBI:28616,aminoameisensaeure
CHEBI:28616,carbamidsaeure
CHEBI:28616,aminoformic acid
CHEBI:28616,carbamate
CHEBI:27092,tricarboxylates
CHEBI:27092,tricarboxylate
CHEBI:27092,tricarboxylic acid trianions
CHEBI:25699,organic ions
CHEBI:28024,acido cianico
CHEBI:28024,acidum cyanicum
CHEBI:28024,acide cyanique
CHEBI:28024,hocn
CHEBI:28024,zyansaeure
CHEBI:28024,cyansaeure
CHEBI:28024,[c(n)oh]
CHEBI:46786,diethers
CHEBI:33286,agricultural chemicals
CHEBI:33286,agrichemicals
CHEBI:33286,agrochemicals
CHEBI:33286,agrichemical
CHEBI:46848,n-arylpiperazines
CHEBI:47013,d-ribose
CHEBI:47013,ribose
CHEBI:47013,"(3r,4s,5r)-5-(hydroxymethyl)tetrahydrofuran-2,3,4-triol"
CHEBI:47013,"wurcs=2.0/1,1,0/[a222h-1x_1-4]/1/"
CHEBI:63338,deoxy sugar derivatives
CHEBI:63338,deoxysugar derivative
CHEBI:63338,deoxysugar derivatives
CHEBI:33569,norepinephrine
CHEBI:33569,noradrenalina
CHEBI:76729,oxidoreductase acting on donor ch-ch group (ec 1.3.*) inhibitors
CHEBI:76729,inhibitors of oxidoreductase acting on ch-ch group of donor
CHEBI:76729,ec 1.3.* inhibitors
CHEBI:76729,oxidoreductase acting on donor ch-ch group (ec 1.3.*) inhibitor
CHEBI:76729,oxidoreductase acting on donor ch-ch group inhibitors
CHEBI:76729,ec 1.3.* inhibitor
CHEBI:76729,inhibitor of oxidoreductase acting on ch-ch group of donor
CHEBI:76729,ec 1.3.* (oxidoreductase acting on donor ch-ch group) inhibitors
CHEBI:76729,inhibitor of oxidoreductase acting on ch-ch group of donors
CHEBI:76729,oxidoreductase acting on donor ch-ch group inhibitor
CHEBI:76729,inhibitors of oxidoreductase acting on ch-ch group of donors
CHEBI:29371,dioxidanebis(ylium)
CHEBI:29371,[o2](2+)
CHEBI:29371,o2(2+)
CHEBI:62345,l-rhamnoses
CHEBI:17326,ntp
CHEBI:17326,nucleoside triphosphates
CHEBI:17326,nucleoside triphosphate
CHEBI:32656,"(2r)-2,4-diamino-4-oxobutanoate"
CHEBI:32656,d-asparagine anion
CHEBI:71392,tetracycline anion
CHEBI:30412,divalent inorganic cations
CHEBI:30412,divalent cation
CHEBI:30412,monoatomic dications
CHEBI:83039,crustacean metabolites
CHEBI:17137,hydrogen sulfite
CHEBI:17137,hydrogen sulfite(1-)
CHEBI:17137,[so2(oh)](-)
CHEBI:17137,hso3(-)
CHEBI:17137,hydrosulfite anion
CHEBI:17137,bisulfite
CHEBI:17137,hso3-
CHEBI:17137,bisulphite
CHEBI:35225,buffer compound
CHEBI:35225,buffer compounds
CHEBI:24269,glucosamine phosphates
CHEBI:25585,nonmetal
CHEBI:25585,nonmetals
CHEBI:25585,nichtmetall
CHEBI:25585,non-metaux
CHEBI:25585,no metal
CHEBI:25585,nichtmetalle
CHEBI:25585,non-metal
CHEBI:25585,no metales
CHEBI:63165,ribonucleoside monophosphate oxoanions
CHEBI:33798,tetrarates
CHEBI:33798,tetrarate
CHEBI:33798,tetraric acid anions
CHEBI:77019,"oxidoreductases acting on diphenols and related substances as donors, other acceptors (ec 1.10.99.*) inhibitor"
CHEBI:77019,ec 1.10.99.* inhibitors
CHEBI:77019,"oxidoreductases acting on diphenols and related substances as donors, other acceptors (ec 1.10.99.*) inhibitors"
CHEBI:77019,ec 1.10.99.* inhibitor
CHEBI:77019,"ec 1.10.99.* (oxidoreductases acting on diphenols and related substances as donors, other acceptors) inhibitors"
CHEBI:35411,"alpha,omega-diamine"
CHEBI:35411,"alkane-alpha,omega-diamines"
CHEBI:15356,hcys
CHEBI:15356,cystein
CHEBI:15356,2-amino-3-mercaptopropionic acid
CHEBI:15356,cisteina
CHEBI:15356,cys
CHEBI:15356,2-amino-3-sulfanylpropanoic acid
CHEBI:15356,zystein
CHEBI:15356,2-amino-3-mercaptopropanoic acid
CHEBI:15356,c
CHEBI:33369,cer
CHEBI:33369,zer
CHEBI:33369,ce
CHEBI:33369,cerio
CHEBI:33369,58ce
CHEBI:37010,ribonucleoside 5'-monophosphates
CHEBI:33861,transition metal coordination entities
CHEBI:33861,transition metal coordination compounds
CHEBI:33861,transition element coordination entities
CHEBI:52839,acridinium ions
CHEBI:65255,food preservatives
CHEBI:28834,"3alpha,12alpha-dihydroxy-5beta-cholanic acid"
CHEBI:28834,7alpha-deoxycholic acid
CHEBI:28834,desoxycholic acid
CHEBI:28834,"(3alpha,5alpha,12alpha)-3,12-dihydroxycholan-24-oic acid"
CHEBI:28834,desoxycholsaeure
CHEBI:28834,"(3alpha,5beta,12alpha)-3,12-dihydroxycholan-24-oic acid"
CHEBI:37154,(2e)-3-carboxyacrylate
CHEBI:37154,fumarate monoanion
CHEBI:37154,hydrogen fumarate
CHEBI:75596,isomerase inhibitors
CHEBI:75596,isomerase inhibitor
CHEBI:75596,ec 5.* (isomerase) inhibitors
CHEBI:75596,isomerase (ec 5.*) inhibitor
CHEBI:75596,ec 5.* inhibitors
CHEBI:75596,ec 5.* inhibitor
CHEBI:75596,ec 5.*.*.* inhibitors
CHEBI:75596,isomerase (ec 5.*) inhibitors
CHEBI:75596,ec 5.*.*.* inhibitor
CHEBI:33189,nc-c(=nnh2)-cn
CHEBI:15361,"2-oxopropanoic acid, ion(1-)"
CHEBI:15361,2-oxopropanoate
CHEBI:50313,onium ions
CHEBI:50313,onium ion
CHEBI:50313,onium cations
CHEBI:47266,bromwasserstoff
CHEBI:47266,hbr
CHEBI:47266,hydrobromic acid
CHEBI:47266,bromure d'hydrogene
CHEBI:47266,hydrogenbromid
CHEBI:47266,[hbr]
CHEBI:33733,heteronuclear clusters
CHEBI:27171,heterobicyclic compounds
CHEBI:27171,organic heterobicyclic compounds
CHEBI:32612,"rel-(2r,3r)-2-amino-3-methylpentanoate"
CHEBI:32612,isoleucine anion
CHEBI:32612,ile(-)
CHEBI:60242,a monovalent cation
CHEBI:51721,"alpha,beta-unsaturated ketones"
CHEBI:37123,nucleoside bisphosphates
CHEBI:38808,calcium channel modulators
CHEBI:18139,"n,n,n-trimethylamine"
CHEBI:18139,trimethylamin
CHEBI:18139,n(ch3)3
CHEBI:18139,"n,n-dimethylmethanamine"
CHEBI:18139,nme3
CHEBI:18139,tridimethylaminomethane
CHEBI:18139,tma
CHEBI:18139,(ch3)3n
CHEBI:59561,diamino acid anions
CHEBI:52217,medicament
CHEBI:52217,pharmaceuticals
CHEBI:52217,farmaco
CHEBI:52090,methoxide ion
CHEBI:27026,toxins
CHEBI:67052,glyphosate anion(2-)
CHEBI:132950,tartrate anions
CHEBI:132950,tartrates
CHEBI:132950,tartrate anion
CHEBI:132950,tartaric acid anion
CHEBI:132950,tartaric acid anions
CHEBI:17677,cytidine-5'-triphosphate
CHEBI:17677,cytidine 5'-triphosphate
CHEBI:17677,h4ctp
CHEBI:17677,5'-ctp
CHEBI:17677,cytidine triphosphate
CHEBI:30813,capric acid
CHEBI:30813,decylic acid
CHEBI:30813,n-capric acid
CHEBI:30813,n-decylic acid
CHEBI:30813,n-decanoic acid
CHEBI:30813,c10:0
CHEBI:30813,1-nonanecarboxylic acid
CHEBI:30813,n-decoic acid
CHEBI:30813,dekansaeure
CHEBI:30813,ch3-[ch2]8-cooh
CHEBI:30813,kaprinsaeure
CHEBI:30813,decoic acid
CHEBI:30813,caprinic acid
CHEBI:30813,10:0
CHEBI:30813,decanoate
CHEBI:59770,cyclic acetals
CHEBI:21006,d-glucose monophosphates
CHEBI:22718,benzoate anion
CHEBI:46686,azaalkanes
CHEBI:26443,pyrimidine ribonucleoside monophosphates
CHEBI:50340,arginine side-chain
CHEBI:50340,3-guanidinopropyl
CHEBI:50340,3-(carbamimidoylamino)propyl
CHEBI:48975,substituted anilines
CHEBI:25944,pestizide
CHEBI:25944,pestizid
CHEBI:25944,pesticides
CHEBI:27902,deschlorobiomycin
CHEBI:27902,"(4s,4as,5as,12as)-4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-naphthacenecarboxamide"
CHEBI:27902,abramycin
CHEBI:27902,achromycin
CHEBI:27902,tetrazyklin
